warehouse_id,postcode,prefix,note
2,3520,0,Client import VIC
2,3521,0,Client import VIC
2,3522,0,Client import VIC
2,3523,0,Client import VIC
2,3525,0,Client import VIC
2,3527,0,Client import VIC
2,3529,0,Client import VIC
2,3530,0,Client import VIC
2,3531,0,Client import VIC
2,3533,0,Client import VIC
2,3537,0,Client import VIC
2,3540,0,Client import VIC
2,3542,0,Client import VIC
2,3544,0,Client import VIC
2,3546,0,Client import VIC
2,3549,0,Client import VIC
2,3550,0,Client import VIC
2,3551,0,Client import VIC
2,3555,0,Client import VIC
2,3556,0,Client import VIC
2,3557,0,Client import VIC
2,3558,0,Client import VIC
2,3559,0,Client import VIC
2,3561,0,Client import VIC
2,3562,0,Client import VIC
2,3563,0,Client import VIC
2,3564,0,Client import VIC
2,3565,0,Client import VIC
2,3566,0,Client import VIC
2,3567,0,Client import VIC
2,3568,0,Client import VIC
2,3570,0,Client import VIC
2,3571,0,Client import VIC
2,3572,0,Client import VIC
2,3573,0,Client import VIC
2,3575,0,Client import VIC
2,3576,0,Client import VIC
2,3579,0,Client import VIC
2,3580,0,Client import VIC
2,3581,0,Client import VIC
2,3583,0,Client import VIC
2,3584,0,Client import VIC
2,3585,0,Client import VIC
2,3588,0,Client import VIC
2,3589,0,Client import VIC
2,3590,0,Client import VIC
2,3591,0,Client import VIC
2,3594,0,Client import VIC
2,3595,0,Client import VIC
2,3596,0,Client import VIC
2,3597,0,Client import VIC
2,3599,0,Client import VIC
2,3607,0,Client import VIC
2,3608,0,Client import VIC
2,3610,0,Client import VIC
2,3612,0,Client import VIC
2,3614,0,Client import VIC
2,3616,0,Client import VIC
2,3617,0,Client import VIC
2,3618,0,Client import VIC
2,3620,0,Client import VIC
2,3621,0,Client import VIC
2,3622,0,Client import VIC
2,3623,0,Client import VIC
2,3624,0,Client import VIC
2,3629,0,Client import VIC
2,3630,0,Client import VIC
2,3631,0,Client import VIC
2,3633,0,Client import VIC
2,3634,0,Client import VIC
2,3635,0,Client import VIC
2,3636,0,Client import VIC
2,3637,0,Client import VIC
2,3638,0,Client import VIC
2,3639,0,Client import VIC
2,3640,0,Client import VIC
2,3641,0,Client import VIC
2,3646,0,Client import VIC
2,3649,0,Client import VIC
2,3658,0,Client import VIC
2,3659,0,Client import VIC
2,3660,0,Client import VIC
2,3662,0,Client import VIC
2,3663,0,Client import VIC
2,3664,0,Client import VIC
2,3665,0,Client import VIC
2,3666,0,Client import VIC
2,3669,0,Client import VIC
2,3670,0,Client import VIC
2,3672,0,Client import VIC
2,3673,0,Client import VIC
2,3675,0,Client import VIC
2,3677,0,Client import VIC
2,3678,0,Client import VIC
2,3682,0,Client import VIC
2,3683,0,Client import VIC
2,3685,0,Client import VIC
2,3687,0,Client import VIC
2,3688,0,Client import VIC
2,3690,0,Client import VIC
2,3694,0,Client import VIC
2,3695,0,Client import VIC
2,3697,0,Client import VIC
2,3698,0,Client import VIC
2,3699,0,Client import VIC
2,3700,0,Client import VIC
2,3701,0,Client import VIC
2,3704,0,Client import VIC
2,3705,0,Client import VIC
2,3708,0,Client import VIC
2,3709,0,Client import VIC
2,3711,0,Client import VIC
2,3712,0,Client import VIC
2,3713,0,Client import VIC
2,3714,0,Client import VIC
2,3715,0,Client import VIC
2,3717,0,Client import VIC
2,3718,0,Client import VIC
2,3719,0,Client import VIC
2,3720,0,Client import VIC
2,3722,0,Client import VIC
2,3723,0,Client import VIC
2,3725,0,Client import VIC
2,3726,0,Client import VIC
2,3727,0,Client import VIC
2,3728,0,Client import VIC
2,3730,0,Client import VIC
2,3732,0,Client import VIC
2,3733,0,Client import VIC
2,3735,0,Client import VIC
2,3737,0,Client import VIC
2,3738,0,Client import VIC
2,3739,0,Client import VIC
2,3740,0,Client import VIC
2,3741,0,Client import VIC
2,3744,0,Client import VIC
2,3746,0,Client import VIC
2,3747,0,Client import VIC
2,3749,0,Client import VIC
2,3750,0,Client import VIC
2,3751,0,Client import VIC
2,3752,0,Client import VIC
2,3753,0,Client import VIC
2,3754,0,Client import VIC
2,3755,0,Client import VIC
2,3756,0,Client import VIC
2,3757,0,Client import VIC
2,3758,0,Client import VIC
2,3759,0,Client import VIC
2,3760,0,Client import VIC
2,3763,0,Client import VIC
2,3764,0,Client import VIC
2,3765,0,Client import VIC
2,3766,0,Client import VIC
2,3767,0,Client import VIC
2,3770,0,Client import VIC
2,3775,0,Client import VIC
2,3777,0,Client import VIC
2,3778,0,Client import VIC
2,3779,0,Client import VIC
2,3781,0,Client import VIC
2,3782,0,Client import VIC
2,3783,0,Client import VIC
2,3785,0,Client import VIC
2,3786,0,Client import VIC
2,3787,0,Client import VIC
2,3788,0,Client import VIC
2,3789,0,Client import VIC
2,3791,0,Client import VIC
2,3792,0,Client import VIC
2,3793,0,Client import VIC
2,3795,0,Client import VIC
2,3796,0,Client import VIC
2,3797,0,Client import VIC
2,3799,0,Client import VIC
2,3800,0,Client import VIC
2,3802,0,Client import VIC
2,3803,0,Client import VIC
2,3804,0,Client import VIC
2,3805,0,Client import VIC
2,3806,0,Client import VIC
2,3807,0,Client import VIC
2,3808,0,Client import VIC
2,3809,0,Client import VIC
2,3810,0,Client import VIC
2,3812,0,Client import VIC
2,3813,0,Client import VIC
2,3814,0,Client import VIC
2,3815,0,Client import VIC
2,3816,0,Client import VIC
2,3818,0,Client import VIC
2,3820,0,Client import VIC
2,3821,0,Client import VIC
2,3822,0,Client import VIC
2,3823,0,Client import VIC
2,3824,0,Client import VIC
2,3825,0,Client import VIC
2,3831,0,Client import VIC
2,3832,0,Client import VIC
2,3833,0,Client import VIC
2,3835,0,Client import VIC
2,3840,0,Client import VIC
2,3842,0,Client import VIC
2,3844,0,Client import VIC
2,3847,0,Client import VIC
2,3850,0,Client import VIC
2,3851,0,Client import VIC
2,3852,0,Client import VIC
2,3854,0,Client import VIC
2,3856,0,Client import VIC
2,3857,0,Client import VIC
2,3858,0,Client import VIC
2,3859,0,Client import VIC
2,3860,0,Client import VIC
2,3862,0,Client import VIC
2,3864,0,Client import VIC
2,3865,0,Client import VIC
2,3869,0,Client import VIC
2,3870,0,Client import VIC
2,3871,0,Client import VIC
2,3873,0,Client import VIC
2,3874,0,Client import VIC
2,3875,0,Client import VIC
2,3878,0,Client import VIC
2,3880,0,Client import VIC
2,3882,0,Client import VIC
2,3885,0,Client import VIC
2,3886,0,Client import VIC
2,3887,0,Client import VIC
2,3888,0,Client import VIC
2,3889,0,Client import VIC
2,3890,0,Client import VIC
2,3891,0,Client import VIC
2,3892,0,Client import VIC
2,3893,0,Client import VIC
2,3895,0,Client import VIC
2,3896,0,Client import VIC
2,3898,0,Client import VIC
2,3900,0,Client import VIC
2,3902,0,Client import VIC
2,3903,0,Client import VIC
2,3904,0,Client import VIC
2,3909,0,Client import VIC
2,3910,0,Client import VIC
2,3911,0,Client import VIC
2,3912,0,Client import VIC
2,3913,0,Client import VIC
2,3915,0,Client import VIC
2,3916,0,Client import VIC
2,3918,0,Client import VIC
2,3919,0,Client import VIC
2,3921,0,Client import VIC
2,3922,0,Client import VIC
2,3923,0,Client import VIC
2,3925,0,Client import VIC
2,3926,0,Client import VIC
2,3927,0,Client import VIC
2,3928,0,Client import VIC
2,3929,0,Client import VIC
2,3930,0,Client import VIC
2,3931,0,Client import VIC
2,3933,0,Client import VIC
2,3934,0,Client import VIC
2,3936,0,Client import VIC
2,3937,0,Client import VIC
2,3938,0,Client import VIC
2,3939,0,Client import VIC
2,3940,0,Client import VIC
2,3941,0,Client import VIC
2,3942,0,Client import VIC
2,3943,0,Client import VIC
2,3944,0,Client import VIC
2,3945,0,Client import VIC
2,3946,0,Client import VIC
2,3950,0,Client import VIC
2,3951,0,Client import VIC
2,3953,0,Client import VIC
2,3954,0,Client import VIC
2,3956,0,Client import VIC
2,3957,0,Client import VIC
2,3958,0,Client import VIC
2,3959,0,Client import VIC
2,3960,0,Client import VIC
2,3962,0,Client import VIC
2,3964,0,Client import VIC
2,3965,0,Client import VIC
2,3966,0,Client import VIC
2,3967,0,Client import VIC
2,3971,0,Client import VIC
2,3975,0,Client import VIC
2,3976,0,Client import VIC
2,3977,0,Client import VIC
2,3978,0,Client import VIC
2,3979,0,Client import VIC
2,3980,0,Client import VIC
2,3981,0,Client import VIC
2,3984,0,Client import VIC
2,3987,0,Client import VIC
2,3988,0,Client import VIC
2,3989,0,Client import VIC
2,3990,0,Client import VIC
2,3991,0,Client import VIC
2,3992,0,Client import VIC
2,3995,0,Client import VIC
2,3996,0,Client import VIC
2,9999,0,Client import VIC
